# Stacks v1.46;  Phylip sequential; October 04, 2020
# Seq Pos	Locus ID	Column	Population
11646	475563	71	TGCP:N,MRLP:M,STT:M,FSSP:N,HNL:C,MPO:M,OICP:C,IRO:N,HGRF:C,PTP:C,RRL:M,RRO:C,CPS:M,PPNP:C,FPPI:C,CRWA:M,PCRA:M,DHFA:C,
11647	475609	13	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:N,RRO:M,CPS:N,PPNP:C,FPPI:C,CRWA:C,PCRA:N,DHFA:C,
11648	475625	5	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:Y,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:N,CRWA:C,PCRA:C,DHFA:C,
11649	475657	42	TGCP:N,MRLP:C,STT:N,FSSP:C,HNL:N,MPO:C,OICP:C,IRO:M,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:A,FPPI:A,CRWA:C,PCRA:C,DHFA:A,
11650	475670	10	TGCP:N,MRLP:M,STT:C,FSSP:C,HNL:A,MPO:C,OICP:C,IRO:M,HGRF:C,PTP:N,RRL:M,RRO:C,CPS:N,PPNP:A,FPPI:A,CRWA:C,PCRA:M,DHFA:A,
11651	475681	16	TGCP:N,MRLP:G,STT:K,FSSP:K,HNL:N,MPO:K,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:K,PCRA:G,DHFA:N,
11652	475689	54	TGCP:N,MRLP:G,STT:G,FSSP:N,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:K,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
11653	475691	62	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:M,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:N,CRWA:C,PCRA:C,DHFA:C,
11654	475703	53	TGCP:N,MRLP:C,STT:Y,FSSP:N,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:Y,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11655	475712	68	TGCP:N,MRLP:C,STT:Y,FSSP:C,HNL:C,MPO:Y,OICP:N,IRO:Y,HGRF:Y,PTP:N,RRL:Y,RRO:Y,CPS:Y,PPNP:C,FPPI:C,CRWA:Y,PCRA:Y,DHFA:C,
11656	475722	32	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:N,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:Y,CPS:C,PPNP:N,FPPI:C,CRWA:C,PCRA:Y,DHFA:N,
11657	475726	9	TGCP:N,MRLP:G,STT:G,FSSP:N,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:R,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
11658	475736	13	TGCP:N,MRLP:N,STT:G,FSSP:G,HNL:A,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:R,FPPI:R,CRWA:G,PCRA:G,DHFA:A,
11659	475737	15	TGCP:N,MRLP:T,STT:T,FSSP:N,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:N,PTP:T,RRL:N,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:W,DHFA:T,
11660	475741	36	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:Y,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:N,FPPI:C,CRWA:C,PCRA:C,DHFA:Y,
11661	475761	38	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:N,PTP:N,RRL:C,RRO:C,CPS:N,PPNP:M,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11662	475780	6	TGCP:N,MRLP:G,STT:G,FSSP:R,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:R,RRO:G,CPS:G,PPNP:N,FPPI:G,CRWA:R,PCRA:R,DHFA:G,
11663	475790	36	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:N,FPPI:N,CRWA:G,PCRA:G,DHFA:K,
11664	475793	11	TGCP:N,MRLP:C,STT:Y,FSSP:Y,HNL:N,MPO:C,OICP:C,IRO:Y,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:Y,PCRA:C,DHFA:N,
11665	475834	20	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:N,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:N,CRWA:C,PCRA:C,DHFA:Y,
11666	475843	15	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:A,MPO:A,OICP:A,IRO:W,HGRF:N,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:N,FPPI:A,CRWA:A,PCRA:W,DHFA:A,
11667	475852	25	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:Y,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:T,FPPI:Y,CRWA:C,PCRA:C,DHFA:N,
11668	475854	8	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:W,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:N,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:W,
11669	475856	14	TGCP:N,MRLP:C,STT:C,FSSP:N,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:Y,
11670	475908	32	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:N,RRL:T,RRO:T,CPS:T,PPNP:N,FPPI:K,CRWA:T,PCRA:T,DHFA:T,
11671	475936	14	TGCP:N,MRLP:R,STT:G,FSSP:N,HNL:G,MPO:G,OICP:R,IRO:R,HGRF:N,PTP:G,RRL:R,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:R,PCRA:R,DHFA:G,
11672	475937	33	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:M,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:N,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:M,
11673	475943	12	TGCP:N,MRLP:T,STT:T,FSSP:N,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:N,PTP:T,RRL:T,RRO:N,CPS:T,PPNP:T,FPPI:W,CRWA:T,PCRA:T,DHFA:T,
11674	475945	12	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:C,MPO:N,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:N,FPPI:C,CRWA:T,PCRA:T,DHFA:C,
11675	475946	18	TGCP:N,MRLP:W,STT:N,FSSP:W,HNL:T,MPO:W,OICP:T,IRO:W,HGRF:T,PTP:T,RRL:W,RRO:W,CPS:T,PPNP:N,FPPI:N,CRWA:W,PCRA:W,DHFA:T,
11676	475957	14	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:N,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:N,FPPI:C,CRWA:C,PCRA:S,DHFA:C,
11677	475969	27	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:Y,MPO:C,OICP:C,IRO:C,HGRF:N,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:Y,FPPI:Y,CRWA:N,PCRA:C,DHFA:Y,
11678	475972	53	TGCP:N,MRLP:G,STT:N,FSSP:G,HNL:A,MPO:G,OICP:G,IRO:R,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:A,FPPI:A,CRWA:R,PCRA:G,DHFA:A,
11679	475975	20	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:Y,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11680	475979	16	TGCP:N,MRLP:G,STT:G,FSSP:N,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:N,PTP:G,RRL:G,RRO:N,CPS:G,PPNP:G,FPPI:G,CRWA:K,PCRA:G,DHFA:G,
11681	475993	20	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:A,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:W,
11682	476035	10	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:R,RRO:G,CPS:N,PPNP:G,FPPI:G,CRWA:N,PCRA:G,DHFA:G,
11683	476046	49	TGCP:N,MRLP:S,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:N,HGRF:C,PTP:C,RRL:N,RRO:C,CPS:N,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11684	476097	66	TGCP:N,MRLP:G,STT:G,FSSP:N,HNL:A,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:R,RRO:R,CPS:N,PPNP:A,FPPI:A,CRWA:G,PCRA:R,DHFA:A,
11685	476111	68	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:M,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:N,FPPI:N,CRWA:C,PCRA:C,DHFA:C,
11686	476114	13	TGCP:N,MRLP:C,STT:C,FSSP:S,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:S,RRO:C,CPS:S,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11687	476128	88	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:S,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:N,FPPI:N,CRWA:C,PCRA:C,DHFA:N,
11688	476134	16	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:R,
11689	476159	11	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:N,PPNP:R,FPPI:R,CRWA:G,PCRA:G,DHFA:G,
11690	476169	33	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:N,MPO:G,OICP:G,IRO:R,HGRF:G,PTP:G,RRL:R,RRO:G,CPS:G,PPNP:N,FPPI:G,CRWA:R,PCRA:G,DHFA:N,
11691	476173	57	TGCP:N,MRLP:A,STT:N,FSSP:A,HNL:A,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:W,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:A,
11692	476184	9	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:S,RRO:G,CPS:G,PPNP:N,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
11693	476202	37	TGCP:N,MRLP:Y,STT:Y,FSSP:C,HNL:N,MPO:C,OICP:C,IRO:N,HGRF:C,PTP:C,RRL:N,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11694	476216	11	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:A,FPPI:R,CRWA:G,PCRA:G,DHFA:R,
11695	476226	24	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:N,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:K,DHFA:T,
11696	476291	10	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:N,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:M,FPPI:M,CRWA:C,PCRA:C,DHFA:C,
11697	476343	31	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:Y,HGRF:N,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11698	476359	15	TGCP:N,MRLP:G,STT:R,FSSP:G,HNL:G,MPO:R,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
11699	476361	8	TGCP:N,MRLP:W,STT:A,FSSP:A,HNL:A,MPO:A,OICP:W,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:W,PPNP:N,FPPI:A,CRWA:A,PCRA:W,DHFA:A,
11700	476390	11	TGCP:N,MRLP:Y,STT:C,FSSP:C,HNL:C,MPO:C,OICP:Y,IRO:Y,HGRF:N,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:Y,PCRA:C,DHFA:C,
11701	476391	57	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:R,FPPI:N,CRWA:G,PCRA:G,DHFA:G,
11702	476394	25	TGCP:N,MRLP:R,STT:G,FSSP:N,HNL:G,MPO:G,OICP:G,IRO:R,HGRF:G,PTP:G,RRL:R,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:N,
11703	476406	58	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:C,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:C,FPPI:C,CRWA:A,PCRA:A,DHFA:C,
11704	476415	18	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:R,DHFA:G,
11705	476416	60	TGCP:N,MRLP:A,STT:A,FSSP:N,HNL:R,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:R,
11706	476429	29	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:Y,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:N,FPPI:Y,CRWA:C,PCRA:C,DHFA:T,
11707	476441	9	TGCP:N,MRLP:N,STT:Y,FSSP:Y,HNL:C,MPO:T,OICP:T,IRO:N,HGRF:Y,PTP:N,RRL:Y,RRO:Y,CPS:Y,PPNP:C,FPPI:C,CRWA:Y,PCRA:Y,DHFA:C,
11708	476443	9	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:N,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:S,
11709	476449	10	TGCP:N,MRLP:G,STT:G,FSSP:N,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:K,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
11710	476454	20	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:N,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:T,FPPI:T,CRWA:C,PCRA:C,DHFA:N,
11711	476458	22	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:Y,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:N,CRWA:C,PCRA:C,DHFA:Y,
11712	476460	44	TGCP:N,MRLP:C,STT:C,FSSP:N,HNL:C,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:N,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:Y,
11713	476465	12	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:A,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:A,FPPI:A,CRWA:G,PCRA:G,DHFA:R,
11714	476484	16	TGCP:N,MRLP:G,STT:G,FSSP:N,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:R,CPS:N,PPNP:G,FPPI:N,CRWA:G,PCRA:G,DHFA:G,
11715	476488	16	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:Y,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:C,FPPI:C,CRWA:T,PCRA:T,DHFA:Y,
11716	476503	21	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:N,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:Y,
11717	476507	12	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:K,CRWA:G,PCRA:G,DHFA:G,
11718	476552	33	TGCP:N,MRLP:K,STT:T,FSSP:T,HNL:K,MPO:T,OICP:T,IRO:K,HGRF:T,PTP:T,RRL:K,RRO:K,CPS:T,PPNP:K,FPPI:G,CRWA:K,PCRA:K,DHFA:G,
11719	476572	44	TGCP:N,MRLP:W,STT:T,FSSP:W,HNL:T,MPO:W,OICP:W,IRO:W,HGRF:T,PTP:T,RRL:T,RRO:W,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:T,
11720	476594	40	TGCP:N,MRLP:K,STT:K,FSSP:G,HNL:G,MPO:K,OICP:K,IRO:K,HGRF:G,PTP:N,RRL:K,RRO:K,CPS:K,PPNP:G,FPPI:G,CRWA:K,PCRA:K,DHFA:N,
11721	476628	31	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:K,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:K,FPPI:K,CRWA:T,PCRA:T,DHFA:K,
11722	476636	20	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:R,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:G,FPPI:G,CRWA:A,PCRA:A,DHFA:R,
11723	476717	17	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:T,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:T,FPPI:T,CRWA:G,PCRA:G,DHFA:T,
11724	476729	34	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:T,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:A,CPS:A,PPNP:T,FPPI:T,CRWA:A,PCRA:A,DHFA:T,
11725	476732	18	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:N,PTP:N,RRL:R,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:R,PCRA:R,DHFA:G,
11726	476744	21	TGCP:N,MRLP:C,STT:C,FSSP:N,HNL:G,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:N,CPS:C,PPNP:G,FPPI:G,CRWA:C,PCRA:C,DHFA:G,
11727	476746	8	TGCP:N,MRLP:N,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:N,PTP:G,RRL:G,RRO:K,CPS:N,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
11728	476751	37	TGCP:N,MRLP:R,STT:R,FSSP:R,HNL:G,MPO:R,OICP:R,IRO:G,HGRF:R,PTP:N,RRL:R,RRO:N,CPS:R,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:N,
11729	476764	23	TGCP:N,MRLP:N,STT:T,FSSP:N,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:K,
11730	476782	56	TGCP:N,MRLP:N,STT:G,FSSP:N,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:R,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
11731	476800	30	TGCP:N,MRLP:C,STT:C,FSSP:N,HNL:Y,MPO:N,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:Y,FPPI:Y,CRWA:C,PCRA:C,DHFA:Y,
11732	476853	19	TGCP:N,MRLP:N,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:N,PTP:Y,RRL:Y,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11733	476865	13	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:S,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11734	476884	12	TGCP:N,MRLP:G,STT:G,FSSP:R,HNL:G,MPO:R,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:R,PPNP:G,FPPI:G,CRWA:N,PCRA:G,DHFA:G,
11735	476887	60	TGCP:N,MRLP:N,STT:A,FSSP:A,HNL:A,MPO:N,OICP:A,IRO:W,HGRF:A,PTP:A,RRL:W,RRO:W,CPS:N,PPNP:A,FPPI:A,CRWA:W,PCRA:W,DHFA:A,
11736	476889	15	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:Y,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:Y,FPPI:Y,CRWA:C,PCRA:C,DHFA:C,
11737	476891	13	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:S,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:N,CRWA:C,PCRA:C,DHFA:C,
11738	476893	12	TGCP:N,MRLP:C,STT:C,FSSP:N,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:C,RRO:C,CPS:Y,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:N,
11739	476911	53	TGCP:N,MRLP:C,STT:C,FSSP:Y,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:N,RRL:Y,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:Y,PCRA:Y,DHFA:C,
11740	476932	61	TGCP:N,MRLP:G,STT:G,FSSP:R,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:N,FPPI:N,CRWA:G,PCRA:G,DHFA:G,
11741	476940	17	TGCP:N,MRLP:G,STT:G,FSSP:R,HNL:G,MPO:G,OICP:G,IRO:G,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
11742	476952	28	TGCP:N,MRLP:G,STT:R,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:R,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:N,PPNP:N,FPPI:N,CRWA:G,PCRA:G,DHFA:G,
11743	476980	53	TGCP:N,MRLP:N,STT:T,FSSP:T,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:T,RRO:N,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:K,DHFA:T,
11744	476982	20	TGCP:N,MRLP:T,STT:T,FSSP:N,HNL:G,MPO:T,OICP:T,IRO:T,HGRF:T,PTP:T,RRL:K,RRO:T,CPS:T,PPNP:N,FPPI:N,CRWA:T,PCRA:T,DHFA:G,
11745	476988	22	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:R,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
11746	477015	29	TGCP:N,MRLP:G,STT:G,FSSP:G,HNL:G,MPO:G,OICP:R,IRO:G,HGRF:R,PTP:N,RRL:G,RRO:G,CPS:R,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
11747	477019	49	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:Y,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:Y,
11748	477026	50	TGCP:N,MRLP:G,STT:N,FSSP:R,HNL:G,MPO:N,OICP:G,IRO:R,HGRF:G,PTP:N,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:G,DHFA:G,
11749	477029	18	TGCP:N,MRLP:T,STT:T,FSSP:T,HNL:T,MPO:T,OICP:T,IRO:Y,HGRF:T,PTP:N,RRL:T,RRO:Y,CPS:N,PPNP:N,FPPI:T,CRWA:T,PCRA:Y,DHFA:T,
11750	477035	62	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:M,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:N,RRO:C,CPS:N,PPNP:A,FPPI:A,CRWA:N,PCRA:C,DHFA:M,
11751	477044	44	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:C,IRO:C,HGRF:N,PTP:N,RRL:C,RRO:C,CPS:C,PPNP:C,FPPI:C,CRWA:N,PCRA:C,DHFA:Y,
11752	477072	25	TGCP:N,MRLP:N,STT:G,FSSP:G,HNL:G,MPO:G,OICP:G,IRO:K,HGRF:G,PTP:G,RRL:G,RRO:G,CPS:G,PPNP:G,FPPI:G,CRWA:G,PCRA:K,DHFA:G,
11753	477085	28	TGCP:N,MRLP:C,STT:C,FSSP:C,HNL:C,MPO:C,OICP:Y,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:N,CPS:C,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11754	477088	22	TGCP:N,MRLP:A,STT:A,FSSP:A,HNL:A,MPO:A,OICP:A,IRO:A,HGRF:A,PTP:A,RRL:A,RRO:R,CPS:A,PPNP:A,FPPI:A,CRWA:A,PCRA:A,DHFA:A,
11755	477106	38	TGCP:N,MRLP:N,STT:C,FSSP:N,HNL:Y,MPO:C,OICP:C,IRO:C,HGRF:C,PTP:C,RRL:C,RRO:C,CPS:N,PPNP:C,FPPI:C,CRWA:C,PCRA:C,DHFA:C,
11756	477140	7	TGCP:N,MRLP:N,STT:T,FSSP:N,HNL:T,MPO:T,OICP:T,IRO:T,HGRF:N,PTP:T,RRL:Y,RRO:T,CPS:T,PPNP:T,FPPI:T,CRWA:T,PCRA:T,DHFA:T,
